state,date,tot_cases,new_cases,tot_deaths,new_deaths,1st_dose,2nd_dose,discharge_variable,patient_variable,discharge_n,mortality_rate,LOS
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Admissions Through the ED*,Age: 0-17 years,380,0.0,3.4
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Admissions Through the ED*,Age: 18-44 years,"2,294",0.7,4.2
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Admissions Through the ED*,Age: 45-64 years,"3,500",1.9,5.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Admissions Through the ED*,Age: 65-79 years,"3,353",2.6,5.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Admissions Through the ED*,Age: 80+ years,"2,181",3.8,4.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,All Inpatient Stays,Age: 0-17 years,"3,883",0.3,3.4
Kansas,May-2021,1248893,5132,20123,82,210870,210870,All Inpatient Stays,Age: 18-44 years,"6,355",0.4,3.5
Kansas,May-2021,1248893,5132,20123,82,210870,210870,All Inpatient Stays,Age: 45-64 years,"5,625",1.9,5.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,All Inpatient Stays,Age: 65-79 years,"6,042",3.1,5.1
Kansas,May-2021,1248893,5132,20123,82,210870,210870,All Inpatient Stays,Age: 80+ years,"3,687",4.4,5.5
Kansas,May-2021,1248893,5132,20123,82,210870,210870,COVID-19-Related Inpatient Stays,Age: 0-17 years,11,0.0,0.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,COVID-19-Related Inpatient Stays,Age: 18-44 years,130,0.0,6.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,COVID-19-Related Inpatient Stays,Age: 45-64 years,236,8.9,8.4
Kansas,May-2021,1248893,5132,20123,82,210870,210870,COVID-19-Related Inpatient Stays,Age: 65-79 years,157,8.3,8.4
Kansas,May-2021,1248893,5132,20123,82,210870,210870,COVID-19-Related Inpatient Stays,Age: 80+ years,63,0.0,9.1
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Elective Inpatient Admissions*,Age: 0-17 years,115,0.0,3.7
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Elective Inpatient Admissions*,Age: 18-44 years,533,0.0,3.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Elective Inpatient Admissions*,Age: 45-64 years,"1,155",2.0,4.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Elective Inpatient Admissions*,Age: 65-79 years,"1,596",2.8,4.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Elective Inpatient Admissions*,Age: 80+ years,852,5.3,7.5
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Injury-Related Inpatient Stays,Age: 0-17 years,79,0.0,3.4
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Injury-Related Inpatient Stays,Age: 18-44 years,251,0.0,4.0
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Injury-Related Inpatient Stays,Age: 45-64 years,265,0.0,5.1
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Injury-Related Inpatient Stays,Age: 65-79 years,353,0.0,5.2
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Injury-Related Inpatient Stays,Age: 80+ years,400,0.0,5.3
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,457,0.0,4.1
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,748,0.0,4.6
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,370,0.0,5.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,96,0.0,8.3
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,56,0.0,9.1
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Other Medical Inpatient Stays,Age: 0-17 years,336,0.0,2.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Other Medical Inpatient Stays,Age: 18-44 years,"1,667",1.0,4.2
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Other Medical Inpatient Stays,Age: 45-64 years,"3,340",2.5,4.7
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Other Medical Inpatient Stays,Age: 65-79 years,"3,820",3.5,4.9
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Other Medical Inpatient Stays,Age: 80+ years,"2,622",5.4,5.5
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Surgical Inpatient Stays,Age: 0-17 years,52,0.0,3.1
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Surgical Inpatient Stays,Age: 18-44 years,684,0.0,4.8
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Surgical Inpatient Stays,Age: 45-64 years,"1,648",1.2,5.4
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Surgical Inpatient Stays,Age: 65-79 years,"1,773",2.5,5.3
Kansas,May-2021,1248893,5132,20123,82,210870,210870,Surgical Inpatient Stays,Age: 80+ years,609,2.0,5.4
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Admissions Through the ED*,Age: 0-17 years,875,0.0,3.9
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Admissions Through the ED*,Age: 18-44 years,"4,282",1.2,4.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Admissions Through the ED*,Age: 45-64 years,"7,576",2.6,5.3
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Admissions Through the ED*,Age: 65-79 years,"7,243",4.1,5.5
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Admissions Through the ED*,Age: 80+ years,"3,868",5.7,5.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,All Inpatient Stays,Age: 0-17 years,"5,117",0.3,4.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,All Inpatient Stays,Age: 18-44 years,"9,786",0.8,3.7
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,All Inpatient Stays,Age: 45-64 years,"11,048",2.7,5.3
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,All Inpatient Stays,Age: 65-79 years,"10,681",4.6,5.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,All Inpatient Stays,Age: 80+ years,"5,168",6.7,5.3
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,COVID-19-Related Inpatient Stays,Age: 0-17 years,17,0.0,0.0
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,COVID-19-Related Inpatient Stays,Age: 18-44 years,266,0.0,5.8
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,COVID-19-Related Inpatient Stays,Age: 45-64 years,532,8.3,8.1
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,COVID-19-Related Inpatient Stays,Age: 65-79 years,408,14.2,9.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,COVID-19-Related Inpatient Stays,Age: 80+ years,150,16.0,8.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Elective Inpatient Admissions*,Age: 0-17 years,181,0.0,4.9
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Elective Inpatient Admissions*,Age: 18-44 years,920,0.0,3.7
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Elective Inpatient Admissions*,Age: 45-64 years,"1,630",1.0,4.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Elective Inpatient Admissions*,Age: 65-79 years,"1,688",3.1,5.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Elective Inpatient Admissions*,Age: 80+ years,566,8.3,5.3
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Injury-Related Inpatient Stays,Age: 0-17 years,107,0.0,3.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Injury-Related Inpatient Stays,Age: 18-44 years,437,3.7,4.7
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Injury-Related Inpatient Stays,Age: 45-64 years,470,0.0,5.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Injury-Related Inpatient Stays,Age: 65-79 years,542,4.1,5.9
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Injury-Related Inpatient Stays,Age: 80+ years,459,5.0,5.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,174,0.0,6.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"1,116",0.0,4.3
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,631,0.0,5.9
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,159,0.0,7.8
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,61,0.0,7.7
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Other Medical Inpatient Stays,Age: 0-17 years,669,0.0,3.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Other Medical Inpatient Stays,Age: 18-44 years,"2,960",1.8,4.0
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Other Medical Inpatient Stays,Age: 45-64 years,"6,898",3.2,4.9
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Other Medical Inpatient Stays,Age: 65-79 years,"7,235",5.2,5.1
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Other Medical Inpatient Stays,Age: 80+ years,"3,816",7.5,5.1
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Surgical Inpatient Stays,Age: 0-17 years,199,0.0,5.6
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Surgical Inpatient Stays,Age: 18-44 years,"1,235",0.0,5.5
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Surgical Inpatient Stays,Age: 45-64 years,"3,044",2.2,6.2
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Surgical Inpatient Stays,Age: 65-79 years,"2,745",3.3,6.7
Kentucky,Apr-2021,1752588,14812,25273,409,256230,256230,Surgical Inpatient Stays,Age: 80+ years,832,4.1,5.8
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Admissions Through the ED*,Age: 0-17 years,686,0.0,4.7
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,935",1.8,4.8
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Admissions Through the ED*,Age: 45-64 years,"7,644",4.0,5.7
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Admissions Through the ED*,Age: 65-79 years,"8,062",7.1,6.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Admissions Through the ED*,Age: 80+ years,"4,535",9.9,5.8
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,All Inpatient Stays,Age: 0-17 years,"4,879",0.3,4.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,All Inpatient Stays,Age: 18-44 years,"9,389",1.1,3.9
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,All Inpatient Stays,Age: 45-64 years,"11,109",4.1,5.6
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,All Inpatient Stays,Age: 65-79 years,"11,285",7.3,6.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,All Inpatient Stays,Age: 80+ years,"5,815",11.3,5.9
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,COVID-19-Related Inpatient Stays,Age: 0-17 years,45,0.0,5.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,COVID-19-Related Inpatient Stays,Age: 18-44 years,632,1.7,5.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,COVID-19-Related Inpatient Stays,Age: 45-64 years,"1,918",8.7,7.6
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,COVID-19-Related Inpatient Stays,Age: 65-79 years,"2,548",16.4,8.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,COVID-19-Related Inpatient Stays,Age: 80+ years,"1,559",22.8,7.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Elective Inpatient Admissions*,Age: 0-17 years,173,0.0,5.4
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Elective Inpatient Admissions*,Age: 18-44 years,981,0.0,4.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Elective Inpatient Admissions*,Age: 45-64 years,"1,885",1.6,4.4
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Elective Inpatient Admissions*,Age: 65-79 years,"1,623",4.6,4.8
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Elective Inpatient Admissions*,Age: 80+ years,525,15.8,6.4
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Injury-Related Inpatient Stays,Age: 0-17 years,73,0.0,4.8
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Injury-Related Inpatient Stays,Age: 18-44 years,341,7.0,5.3
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Injury-Related Inpatient Stays,Age: 45-64 years,384,3.9,7.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Injury-Related Inpatient Stays,Age: 65-79 years,523,3.6,6.4
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Injury-Related Inpatient Stays,Age: 80+ years,486,4.7,5.7
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,137,0.0,6.3
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,991,0.0,5.3
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,533,0.0,7.6
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,135,0.0,8.2
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,43,0.0,11.7
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Other Medical Inpatient Stays,Age: 0-17 years,517,0.0,4.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Other Medical Inpatient Stays,Age: 18-44 years,"2,762",2.2,4.6
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Other Medical Inpatient Stays,Age: 45-64 years,"7,176",4.9,5.3
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Other Medical Inpatient Stays,Age: 65-79 years,"8,070",8.9,5.9
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Other Medical Inpatient Stays,Age: 80+ years,"4,603",12.9,5.8
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Surgical Inpatient Stays,Age: 0-17 years,187,0.0,7.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Surgical Inpatient Stays,Age: 18-44 years,"1,258",1.3,5.1
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Surgical Inpatient Stays,Age: 45-64 years,"3,012",2.8,6.0
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Surgical Inpatient Stays,Age: 65-79 years,"2,557",3.6,6.3
Kentucky,Dec-2020,1141439,98689,11409,786,99450,99450,Surgical Inpatient Stays,Age: 80+ years,683,5.9,6.6
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Admissions Through the ED*,Age: 0-17 years,675,0.0,4.4
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,617",0.9,4.7
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Admissions Through the ED*,Age: 45-64 years,"6,866",3.4,6.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Admissions Through the ED*,Age: 65-79 years,"6,849",5.8,6.2
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Admissions Through the ED*,Age: 80+ years,"3,798",8.1,5.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,All Inpatient Stays,Age: 0-17 years,"4,628",0.3,4.1
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,All Inpatient Stays,Age: 18-44 years,"8,672",0.7,4.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,All Inpatient Stays,Age: 45-64 years,"9,958",3.5,6.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,All Inpatient Stays,Age: 65-79 years,"9,574",6.4,6.2
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,All Inpatient Stays,Age: 80+ years,"4,835",9.0,5.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,COVID-19-Related Inpatient Stays,Age: 0-17 years,26,0.0,0.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,COVID-19-Related Inpatient Stays,Age: 18-44 years,415,0.0,6.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,COVID-19-Related Inpatient Stays,Age: 45-64 years,"1,160",8.2,9.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,COVID-19-Related Inpatient Stays,Age: 65-79 years,"1,378",16.0,9.6
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,COVID-19-Related Inpatient Stays,Age: 80+ years,672,20.7,7.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Elective Inpatient Admissions*,Age: 0-17 years,150,0.0,4.7
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Elective Inpatient Admissions*,Age: 18-44 years,839,0.0,4.1
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Elective Inpatient Admissions*,Age: 45-64 years,"1,567",1.8,5.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Elective Inpatient Admissions*,Age: 65-79 years,"1,333",4.8,5.5
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Elective Inpatient Admissions*,Age: 80+ years,399,11.5,5.3
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Influenza-Related Inpatient Stays,Age: 0-17 years,0,0.0,0.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Injury-Related Inpatient Stays,Age: 0-17 years,78,0.0,3.9
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Injury-Related Inpatient Stays,Age: 18-44 years,339,3.8,5.4
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Injury-Related Inpatient Stays,Age: 45-64 years,450,2.7,6.1
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Injury-Related Inpatient Stays,Age: 65-79 years,563,2.3,5.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Injury-Related Inpatient Stays,Age: 80+ years,456,3.1,6.1
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,152,0.0,6.6
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,982,0.0,4.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,499,0.0,6.3
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,118,0.0,10.6
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,63,0.0,11.2
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Other Medical Inpatient Stays,Age: 0-17 years,476,0.0,3.5
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Other Medical Inpatient Stays,Age: 18-44 years,"2,461",1.3,4.5
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Other Medical Inpatient Stays,Age: 45-64 years,"6,243",4.1,5.5
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Other Medical Inpatient Stays,Age: 65-79 years,"6,613",7.5,5.9
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Other Medical Inpatient Stays,Age: 80+ years,"3,681",10.6,5.5
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Surgical Inpatient Stays,Age: 0-17 years,173,0.0,6.8
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Surgical Inpatient Stays,Age: 18-44 years,"1,091",1.7,6.0
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Surgical Inpatient Stays,Age: 45-64 years,"2,759",2.6,6.9
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Surgical Inpatient Stays,Age: 65-79 years,"2,280",4.6,7.1
Kentucky,Feb-2021,1574672,44253,16732,981,129285,129285,Surgical Inpatient Stays,Age: 80+ years,635,5.2,6.7
Kentucky,Jan-2021,1326525,97692,12405,874,111150,111150,Inpatient Admissions Through the ED*,Age: 0-17 years,712,0.0,4.1
Kentucky,Jan-2021,1326525,97692,12405,874,111150,111150,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,994",1.4,4.7
